DEPARTMENT,DATE ,CARBON (metric tonne),ELECTRICITY (kwh),WATER (m3)
Logistics,27/4/2022,43.71,34.76,13.4
IT,27/4/2022,22.24,64.15,10.9
Finance,28/4/2022,30.56,25.12,11.7
Logistics,28/4/2022,45.47,33.19,13.6
IT,28/4/2022,20.59,63.59,10.9
Finance,29/4/2022,29.03,25.21,11.7
Logistics,29/4/2022,45.7,35.19,13.6
IT,29/4/2022,21.83,65.22,11
Finance,30/4/2022,28.85,26.97,11.8
Logistics,30/4/2022,46.76,36.33,13.5
IT,30/4/2022,21.27,64.75,11.2
Finance,1/5/2022,30.93,28.24,11.7
Logistics,1/5/2022,48.84,35.87,13.7
IT,1/5/2022,20.41,65.41,11.4
Finance,2/5/2022,30.13,27.29,11.6
Logistics,2/5/2022,47.46,33.93,14
IT,2/5/2022,19.49,65.43,11.6
Finance,3/5/2022,29.24,28.85,11.6
Logistics,3/5/2022,48.31,35.38,14.1
IT,3/5/2022,21.05,65.89,11.7
Finance,4/5/2022,28.64,30.42,11.6
Logistics,4/5/2022,48.42,34.23,14.2
IT,4/5/2022,19.41,66.1,11.6
Finance,5/5/2022,28.4,29.42,11.5
Logistics,5/5/2022,50.1,35.81,14.3
IT,5/5/2022,19.89,66.6,11.6
Finance,6/5/2022,30.31,27.88,11.6
Logistics,6/5/2022,48.74,37.25,14.4
IT,6/5/2022,18.98,68.23,11.5
Finance,7/5/2022,31.36,26.12,11.7
Logistics,7/5/2022,49.98,38.91,14.6
IT,7/5/2022,19.87,67.15,11.5
Finance,8/5/2022,33.42,24.33,12
Logistics,8/5/2022,51.68,38.63,14.6
IT,8/5/2022,19.65,67.17,11.8
Finance,9/5/2022,32.01,25.1,12.1
Logistics,9/5/2022,53.48,36.63,14.9
IT,9/5/2022,20.76,65.74,12
Finance,10/5/2022,32.44,23.93,12.4
Logistics,10/5/2022,52.1,35.76,14.8
IT,10/5/2022,18.99,65.95,12.3
Finance,11/5/2022,34.1,24.14,12.6
Logistics,11/5/2022,54.04,33.78,15.1
IT,11/5/2022,19.56,65.49,12.6
Finance,12/5/2022,35.69,23.97,12.7
Logistics,12/5/2022,52.95,35.44,15.2
IT,12/5/2022,18.19,66.19,12.7
Finance,13/5/2022,34.44,23.71,12.8
Logistics,13/5/2022,52.85,35.47,15.3
IT,13/5/2022,19.5,65.06,12.7
Finance,14/5/2022,36.09,24.57,13
Logistics,14/5/2022,51.54,35.36,15.5
IT,14/5/2022,20.04,66.46,12.9
Finance,15/5/2022,38.08,25.25,13.3
Logistics,15/5/2022,51.72,36.05,15.4
IT,15/5/2022,18.6,65.86,12.9
Finance,16/5/2022,37.39,24.69,13.2
Logistics,16/5/2022,50.37,35.32,15.5
IT,16/5/2022,18.1,66.8,13.2
Finance,17/5/2022,39.07,25.39,13.2
Logistics,17/5/2022,52.38,37.18,15.8
IT,17/5/2022,19.01,65.54,13.3
Finance,18/5/2022,37.15,27.45,13.1
Logistics,18/5/2022,50.57,38.63,15.9
IT,18/5/2022,18.12,64.63,13.2
Finance,19/5/2022,36.79,27.96,13
Logistics,19/5/2022,51.42,40.54,15.9
IT,19/5/2022,19.99,66.47,13.3
Finance,20/5/2022,37.34,28.72,13
Logistics,20/5/2022,50.26,42.56,16.2
IT,20/5/2022,18.49,66.02,13.6
Finance,21/5/2022,38.49,27.04,13.1
Logistics,21/5/2022,51.85,43.42,16.3
IT,21/5/2022,18.04,64.65,13.6
Finance,22/5/2022,37.87,27.22,13.3
Logistics,22/5/2022,50.85,42.77,16.5
IT,22/5/2022,19.27,64.13,13.6
Finance,23/5/2022,37.01,28.3,13.6
Logistics,23/5/2022,49.3,42.52,16.4
IT,23/5/2022,21.03,64.93,13.5
Finance,24/5/2022,37.28,26.42,13.7
Logistics,24/5/2022,48.66,43.47,16.5
IT,24/5/2022,20.58,66.18,13.6
Finance,25/5/2022,36.58,26.96,13.9
Logistics,25/5/2022,49.87,43.58,16.6
IT,25/5/2022,21.97,66.61,13.7
Finance,26/5/2022,35.21,27.52,14.2
Logistics,26/5/2022,50.83,41.74,16.9
IT,26/5/2022,21.17,67.24,13.6
Finance,27/5/2022,33.44,27.77,14.4
Logistics,27/5/2022,52.61,42.79,16.9
IT,27/5/2022,19.65,68.18,13.9
Finance,28/5/2022,31.64,26.47,14.3
Logistics,28/5/2022,54.66,43.97,17.1
IT,28/5/2022,20.97,69.8,14
Finance,29/5/2022,30.97,26.3,14.4
Logistics,29/5/2022,56.37,42.65,17.1
IT,29/5/2022,22.88,69.73,14.3
Finance,30/5/2022,33.06,25.73,14.5
Logistics,30/5/2022,55.81,41.25,17.4
IT,30/5/2022,23.71,70.33,14.5
Finance,31/5/2022,34.2,24.13,14.4
Logistics,31/5/2022,54.49,39.59,17.4
IT,31/5/2022,24.55,71.43,14.5
Finance,1/6/2022,33.08,23.04,14.7
Logistics,1/6/2022,52.82,39.61,17.4
IT,1/6/2022,24.33,69.87,14.8
Finance,2/6/2022,34.29,21.87,14.6
Logistics,2/6/2022,53.97,38.85,17.7
IT,2/6/2022,23.38,68.86,14.7
Finance,3/6/2022,35.59,21.55,14.5
Logistics,3/6/2022,52.31,40.5,17.7
IT,3/6/2022,24.01,67.85,15
Finance,4/6/2022,36,21.41,14.6
Logistics,4/6/2022,51.57,41.31,17.8
IT,4/6/2022,23.24,69.24,15.1
Finance,5/6/2022,37.12,21.15,14.6
Logistics,5/6/2022,51.11,43.06,18.1
IT,5/6/2022,21.48,67.91,15.2
Finance,6/6/2022,35.9,19.67,14.5
Logistics,6/6/2022,51.33,43.89,18
IT,6/6/2022,22.43,65.93,15.2
Finance,7/6/2022,35.44,21.63,14.4
Logistics,7/6/2022,51.88,43.44,18.1
IT,7/6/2022,20.74,65.38,15.2
Finance,8/6/2022,36.66,21.32,14.3
Logistics,8/6/2022,52.56,42.9,18
IT,8/6/2022,18.88,65.66,15.2
Finance,9/6/2022,37.86,23.29,14.5
Logistics,9/6/2022,54.52,41.1,18
IT,9/6/2022,18.83,66.48,15.5
Finance,10/6/2022,38.68,25.19,14.6
Logistics,10/6/2022,56.57,41.07,18
IT,10/6/2022,17.35,65.76,15.5
Finance,11/6/2022,39.92,26.36,14.8
Logistics,11/6/2022,56.7,42.91,17.9
IT,11/6/2022,15.66,64.52,15.7
Finance,12/6/2022,40.65,25.69,14.9
Logistics,12/6/2022,57.44,43.32,17.8
IT,12/6/2022,14.91,62.63,16
Finance,13/6/2022,39.11,27.54,15.2
Logistics,13/6/2022,56.25,42.39,17.8
IT,13/6/2022,16.37,61.63,16.1
Finance,14/6/2022,39.81,25.94,15.1
Logistics,14/6/2022,57.86,41.03,18.1
IT,14/6/2022,14.49,62.55,16.2
Finance,15/6/2022,38.98,26.92,15.3
Logistics,15/6/2022,58.65,42.67,18.3
IT,15/6/2022,15.32,62.09,16.1
Finance,16/6/2022,38.64,26.79,15.5
Logistics,16/6/2022,59.5,44.16,18.2
IT,16/6/2022,13.59,62.43,16
Finance,17/6/2022,38.48,27.21,15.4
Logistics,17/6/2022,58.26,45.07,18.1
IT,17/6/2022,15.45,60.53,16
Finance,18/6/2022,37.49,27.49,15.4
Logistics,18/6/2022,57.25,45.83,18
IT,18/6/2022,15.55,60.26,16.1
Finance,19/6/2022,37.42,28.79,15.6
Logistics,19/6/2022,55.8,46.53,18
IT,19/6/2022,14.85,60.38,16.4
Finance,20/6/2022,36.28,27.78,15.9
Logistics,20/6/2022,53.84,48.3,18.2
IT,20/6/2022,16.78,59.61,16.7
Finance,21/6/2022,37.31,26.19,15.9
Logistics,21/6/2022,54.57,47.57,18.2
IT,21/6/2022,16.93,59.6,16.8
Finance,22/6/2022,38.82,28.01,15.8
Logistics,22/6/2022,55.77,46.49,18.4
IT,22/6/2022,15.99,60.18,17.1
Finance,23/6/2022,39.5,27.68,16
Logistics,23/6/2022,54.82,46.63,18.5
IT,23/6/2022,14.95,58.82,17.1
Finance,24/6/2022,39.12,27.84,16.1
Logistics,24/6/2022,53.2,48.2,18.8
IT,24/6/2022,13.52,57.6,17.2
Finance,25/6/2022,37.53,28.58,16.3
Logistics,25/6/2022,51.52,48.7,19
IT,25/6/2022,13.35,59.12,17.5
Finance,26/6/2022,37.44,30.44,16.5
Logistics,26/6/2022,49.54,49.43,19.3
IT,26/6/2022,14.54,59.54,17.4
Finance,27/6/2022,39.41,31.21,16.8
Logistics,27/6/2022,50.48,50.1,19.4
IT,27/6/2022,16.44,61.17,17.6
Finance,28/6/2022,38.33,32.09,16.8
Logistics,28/6/2022,52.05,49.58,19.7
IT,28/6/2022,17.03,62.18,17.7
Finance,29/6/2022,38.43,31.86,16.7
Logistics,29/6/2022,51.25,48.58,19.8
IT,29/6/2022,17.96,60.23,17.6
Finance,30/6/2022,38.44,31.07,16.7
Logistics,30/6/2022,50.57,48.08,19.8
IT,30/6/2022,18.82,59.26,17.5
Finance,1/7/2022,36.65,30.87,17
Logistics,1/7/2022,49.55,48.98,19.9
IT,1/7/2022,20.53,59.67,17.5
Finance,2/7/2022,38.51,32.47,17.2
Logistics,2/7/2022,48.52,49.67,19.9
IT,2/7/2022,20.58,60.77,17.8
Finance,3/7/2022,40.24,33.07,17.1
Logistics,3/7/2022,49.34,49.56,20.2
IT,3/7/2022,20.22,62.29,18.1
Finance,4/7/2022,42.01,31.43,17.3
Logistics,4/7/2022,50.06,49.45,20.3
IT,4/7/2022,21.75,61.3,18.2
Finance,5/7/2022,43.44,33.3,17.6
Logistics,5/7/2022,51.19,50.51,20.3
IT,5/7/2022,21.31,59.38,18.2
Finance,6/7/2022,42.56,31.69,17.6
Logistics,6/7/2022,53.08,51.02,20.3
IT,6/7/2022,20.03,60.59,18.4
Finance,7/7/2022,40.91,29.71,17.6
Logistics,7/7/2022,54.38,49.05,20.6
IT,7/7/2022,20.24,62.12,18.4
Finance,8/7/2022,42.45,31.42,17.7
Logistics,8/7/2022,52.43,47.42,20.9
IT,8/7/2022,18.99,60.99,18.7
Finance,9/7/2022,41.66,30.73,18
Logistics,9/7/2022,51.7,45.45,21
IT,9/7/2022,19.14,62.01,18.6
Finance,10/7/2022,41.54,30.23,18.1
Logistics,10/7/2022,51.63,45.27,21.3
IT,10/7/2022,19.01,62.81,18.8
Finance,11/7/2022,42.81,31.14,18.2
Logistics,11/7/2022,52.5,43.39,21.3
IT,11/7/2022,19.46,61.9,18.9
Finance,12/7/2022,44.72,31.5,18.4
Logistics,12/7/2022,51.71,44.18,21.3
IT,12/7/2022,20.21,62.86,18.8
Finance,13/7/2022,44.64,30.12,18.4
Logistics,13/7/2022,53.04,43.72,21.5
IT,13/7/2022,22.29,61.77,19
Finance,14/7/2022,46.41,30.14,18.3
Logistics,14/7/2022,54.76,42.65,21.6
IT,14/7/2022,21.33,61.75,19.3
Finance,15/7/2022,47.24,32.08,18.5
Logistics,15/7/2022,56.76,44.12,21.8
IT,15/7/2022,23.37,61.38,19.5
Finance,16/7/2022,46.33,30.51,18.5
Logistics,16/7/2022,56.67,43.98,21.9
IT,16/7/2022,22.43,60.98,19.6
Finance,17/7/2022,47.09,28.62,18.5
Logistics,17/7/2022,57.74,42.09,21.9
IT,17/7/2022,22.75,60.99,19.8
Finance,18/7/2022,46.48,26.73,18.5
Logistics,18/7/2022,55.99,43.2,22.1
IT,18/7/2022,21.14,62.61,20.1
Finance,19/7/2022,45.11,28.21,18.8
Logistics,19/7/2022,57.1,42.34,22.3
IT,19/7/2022,21.43,64.53,20.4
Finance,20/7/2022,44.11,27.56,19
Logistics,20/7/2022,56.17,42.16,22.6
IT,20/7/2022,22.57,65.27,20.4
Finance,21/7/2022,44.34,26.53,18.9
Logistics,21/7/2022,54.38,43.93,22.7
IT,21/7/2022,20.65,64.88,20.7
Finance,22/7/2022,44.47,26.5,18.9
Logistics,22/7/2022,53.85,43.82,22.8
IT,22/7/2022,21.2,63.58,20.6
Finance,23/7/2022,44.58,27.17,19.2
Logistics,23/7/2022,54.65,44.97,23.1
IT,23/7/2022,21.13,65.19,20.7
Finance,24/7/2022,43.83,26.56,19.2
Logistics,24/7/2022,52.66,45.46,23.3
IT,24/7/2022,19.15,66.38,20.8
Finance,25/7/2022,42.77,27.81,19.1
Logistics,25/7/2022,53.39,46.81,23.4
IT,25/7/2022,18.36,68.45,21
Finance,26/7/2022,42.72,27.8,19.3
Logistics,26/7/2022,52.51,47.9,23.6
IT,26/7/2022,19.16,67.98,21.1
Finance,27/7/2022,43.06,28.47,19.2
Logistics,27/7/2022,53.67,46.8,23.7
IT,27/7/2022,18.31,67.69,21
Finance,28/7/2022,43.08,27.6,19.3
Logistics,28/7/2022,51.81,48.33,23.9
IT,28/7/2022,17.68,66.87,21.1
Finance,29/7/2022,41.27,27.25,19.3
Logistics,29/7/2022,52.02,49.43,23.8
IT,29/7/2022,15.91,66.3,21.2
Finance,30/7/2022,40.08,26.38,19.4
Logistics,30/7/2022,53.38,51.13,23.8
IT,30/7/2022,15.51,64.71,21.5
Finance,31/7/2022,40.1,28.11,19.3
Logistics,31/7/2022,51.65,51.12,24.1
IT,31/7/2022,16.14,64.86,21.8
Finance,1/8/2022,39.31,29.24,19.5
Logistics,1/8/2022,53.23,49.38,24.3
IT,1/8/2022,14.27,63.73,21.7
Finance,2/8/2022,39.64,27.97,19.6
Logistics,2/8/2022,53.86,49.6,24.2
IT,2/8/2022,13.01,62.28,21.7
Finance,3/8/2022,40.12,28.03,19.5
Logistics,3/8/2022,54.23,50.57,24.1
IT,3/8/2022,11.74,63.5,21.9
Finance,4/8/2022,40.4,29.43,19.6
Logistics,4/8/2022,55.13,52.29,24.2
IT,4/8/2022,10.18,65.01,21.8
Finance,5/8/2022,38.58,31.19,19.7
Logistics,5/8/2022,56.35,53.4,24.3
IT,5/8/2022,9.94,65.39,22
Finance,6/8/2022,38.88,29.95,19.7
Logistics,6/8/2022,55.81,52.94,24.5
IT,6/8/2022,11.16,66.25,22.2
Finance,7/8/2022,38.15,29.52,19.7
Logistics,7/8/2022,53.92,52.57,24.8
IT,7/8/2022,12.32,64.88,22.2
Finance,8/8/2022,39.11,27.72,19.7
Logistics,8/8/2022,53.11,52.81,24.7
IT,8/8/2022,11.55,63.98,22.2
Finance,9/8/2022,41.13,28.45,20
Logistics,9/8/2022,51.49,50.87,24.8
IT,9/8/2022,11.92,65.11,22.1
Finance,10/8/2022,39.47,27.5,20.2
Logistics,10/8/2022,52.67,50.23,25
IT,10/8/2022,10.25,66.75,22
Finance,11/8/2022,41.36,27.75,20.3
Logistics,11/8/2022,51.34,51.19,25.3
IT,11/8/2022,9.29,65.48,22.2
Finance,12/8/2022,42.55,27.83,20.6
Logistics,12/8/2022,52.28,49.55,25.3
IT,12/8/2022,7.39,66.06,22.3
Finance,13/8/2022,43.37,29.56,20.9
Logistics,13/8/2022,51.89,47.69,25.3
IT,13/8/2022,8.91,66.53,22.3
Finance,14/8/2022,45.19,30.31,20.9
Logistics,14/8/2022,49.96,46.38,25.6
IT,14/8/2022,10.67,65.55,22.2
Finance,15/8/2022,44.18,29.41,21.2
Logistics,15/8/2022,50.18,47.38,25.6
IT,15/8/2022,9.08,67,22.2
Finance,16/8/2022,45.63,29.97,21.4
Logistics,16/8/2022,48.59,49.26,25.6
IT,16/8/2022,8.77,69.01,22.2
Finance,17/8/2022,43.94,31.69,21.5
Logistics,17/8/2022,48.21,49.08,25.6
IT,17/8/2022,7.04,67.43,22.1
Finance,18/8/2022,43.17,30.6,21.6
Logistics,18/8/2022,48.04,50.52,25.5
IT,18/8/2022,6.84,68.46,22.3
Finance,19/8/2022,42.71,31.32,21.5
Logistics,19/8/2022,46.94,48.68,25.5
IT,19/8/2022,4.94,68.41,22.2
Finance,20/8/2022,43.1,29.76,21.7
Logistics,20/8/2022,47.22,49.44,25.5
IT,20/8/2022,4.65,70.19,22.3
Finance,21/8/2022,41.33,31.78,21.8
Logistics,21/8/2022,46.71,47.8,25.4
IT,21/8/2022,3.5,70.79,22.4
Finance,22/8/2022,39.96,32.79,21.9
Logistics,22/8/2022,48.26,46.23,25.4
IT,22/8/2022,1.85,72.61,22.7
Finance,23/8/2022,41.58,31.31,21.9
Logistics,23/8/2022,49.74,44.37,25.5
IT,23/8/2022,0.41,72.35,22.7
Finance,24/8/2022,41.38,33.34,22
Logistics,24/8/2022,50.68,42.53,25.5
IT,24/8/2022,2.25,70.44,22.7
Finance,25/8/2022,40.67,33.28,22.1
Logistics,25/8/2022,52.49,41.89,25.6
IT,25/8/2022,2.96,72.14,22.8
Finance,26/8/2022,42.47,32.75,22
Logistics,26/8/2022,52.93,42.89,25.7
IT,26/8/2022,4.76,71.17,22.8
Finance,27/8/2022,42.18,31.36,22
Logistics,27/8/2022,51.62,44.8,25.8
IT,27/8/2022,3.62,69.91,22.7
Finance,28/8/2022,41.47,30.75,22
Logistics,28/8/2022,52.76,43.86,26.1
IT,28/8/2022,3.47,70.32,22.8
Finance,29/8/2022,41.65,29.84,22
Logistics,29/8/2022,54.33,45.05,26.3
IT,29/8/2022,5.32,71.23,23
Finance,30/8/2022,41.2,31.73,21.9
Logistics,30/8/2022,52.45,47.02,26.4
IT,30/8/2022,3.88,70.78,23
Finance,31/8/2022,39.21,33.19,22.2
Logistics,31/8/2022,53.6,48.17,26.4
IT,31/8/2022,1.95,68.99,23
Finance,1/9/2022,39.06,34.32,22.2
Logistics,1/9/2022,53.34,46.97,26.3
IT,1/9/2022,3.4,70.98,23.2
Finance,2/9/2022,37.6,33.01,22.5
Logistics,2/9/2022,51.76,45.5,26.4
IT,2/9/2022,3.89,71.26,23.2
Finance,3/9/2022,39.16,33.29,22.6
Logistics,3/9/2022,50.88,47.21,26.3
IT,3/9/2022,4.1,70.15,23.4
Finance,4/9/2022,40.52,35.12,22.5
Logistics,4/9/2022,52.18,46.36,26.5
IT,4/9/2022,2.48,68.98,23.6
Finance,5/9/2022,39.07,35.4,22.4
Logistics,5/9/2022,52.3,47.82,26.6
IT,5/9/2022,3.89,67.59,23.6
Finance,6/9/2022,39.17,37.01,22.5
Logistics,6/9/2022,52.22,47.38,26.9
IT,6/9/2022,5.46,68.58,23.5
Finance,7/9/2022,40.23,37.73,22.4
Logistics,7/9/2022,53.34,49.04,27.2
IT,7/9/2022,5.35,69.87,23.4
Finance,8/9/2022,38.69,37.89,22.5
Logistics,8/9/2022,55.13,50.53,27.3
IT,8/9/2022,7.39,70.38,23.6
Finance,9/9/2022,40.3,37.6,22.4
Logistics,9/9/2022,54.64,52.25,27.6
IT,9/9/2022,7.27,69.69,23.8
Finance,10/9/2022,40.97,38.83,22.4
Logistics,10/9/2022,54.1,53.55,27.8
IT,10/9/2022,8.32,69.97,24.1
Finance,11/9/2022,43.02,38.44,22.6
Logistics,11/9/2022,55.05,52.21,27.8
IT,11/9/2022,6.97,71.06,24.1
Finance,12/9/2022,44.64,38.35,22.9
Logistics,12/9/2022,53.84,50.34,27.8
IT,12/9/2022,7.1,71.14,24
Finance,13/9/2022,45.62,36.98,22.8
Logistics,13/9/2022,54.28,50.15,27.9
IT,13/9/2022,8.47,71.96,24
Finance,14/9/2022,46.41,35.1,22.7
Logistics,14/9/2022,55.52,50.57,27.9
IT,14/9/2022,8.11,73.24,24.3
Finance,15/9/2022,47.92,36.19,22.9
Logistics,15/9/2022,55.78,51.55,28.1
IT,15/9/2022,8.35,74.03,24.5
Finance,16/9/2022,46.18,34.36,23.1
Logistics,16/9/2022,54.93,50.01,28.2
IT,16/9/2022,9.63,73.37,24.5
Finance,17/9/2022,44.23,36.09,23
Logistics,17/9/2022,53.75,50.22,28.5
IT,17/9/2022,8.04,72.71,24.7
Finance,18/9/2022,42.71,35.66,23.1
Logistics,18/9/2022,53.31,48.97,28.7
IT,18/9/2022,7.09,72.48,24.6
Finance,19/9/2022,41.97,34.03,23.2
Logistics,19/9/2022,54.6,50.55,28.8
IT,19/9/2022,5.12,71.94,24.9
Finance,20/9/2022,41.4,34.93,23.3
Logistics,20/9/2022,52.73,51.08,29
IT,20/9/2022,3.17,73.68,24.9
Finance,21/9/2022,42,34.09,23.3
Logistics,21/9/2022,51.61,51.57,29.3
IT,21/9/2022,2.34,72.93,25.1
Finance,22/9/2022,43.38,34.95,23.4
Logistics,22/9/2022,51.3,53.58,29.6
IT,22/9/2022,2.19,71.97,25.3
Finance,23/9/2022,43.51,34.86,23.6
Logistics,23/9/2022,50.5,54.47,29.7
IT,23/9/2022,1.51,70.84,25.5
Finance,24/9/2022,44.85,34.74,23.8
Logistics,24/9/2022,50.43,52.68,29.7
IT,24/9/2022,2.21,70.86,25.5
Finance,25/9/2022,46.89,34.15,23.9
Logistics,25/9/2022,48.78,52.31,29.7
IT,25/9/2022,1.12,71.12,25.4
Finance,26/9/2022,48.02,36.16,24.2
Logistics,26/9/2022,46.92,51.51,29.6
IT,26/9/2022,1,72.04,25.7
Finance,27/9/2022,48.47,35.58,24.5
Logistics,27/9/2022,48.75,51.93,29.9
IT,27/9/2022,2.05,73.54,25.8
Finance,28/9/2022,50.52,34.08,24.7
Logistics,28/9/2022,49.86,49.93,29.8
IT,28/9/2022,1.2,74.15,26
Finance,29/9/2022,50.33,35.75,24.8
Logistics,29/9/2022,50.02,51.42,29.9
IT,29/9/2022,1.89,74.92,26.3
Finance,30/9/2022,50.16,34.67,24.8
Logistics,30/9/2022,51.56,50.28,29.8
IT,30/9/2022,0.13,75.23,26.2
Finance,1/10/2022,48.71,35.31,24.7
Logistics,1/10/2022,50.42,51.45,29.8
IT,1/10/2022,1.14,76.87,26.2
Finance,2/10/2022,47.89,34.15,24.7
Logistics,2/10/2022,48.58,50.78,30.1
IT,2/10/2022,1.1,77.64,26.5
Finance,3/10/2022,48.14,34.92,25
Logistics,3/10/2022,49.67,51.68,30.1
IT,3/10/2022,1.29,78.27,26.5
Finance,4/10/2022,48.51,32.94,24.9
Logistics,4/10/2022,50.58,50.16,30.1
IT,4/10/2022,2.12,77.04,26.5
Finance,5/10/2022,47.98,33.79,25
Logistics,5/10/2022,49.34,49.7,30.3
IT,5/10/2022,1.87,75.59,26.5
Finance,6/10/2022,46.13,35.76,25
Logistics,6/10/2022,47.9,49.73,30.6
IT,6/10/2022,0.12,76.29,26.7
Finance,7/10/2022,47.86,36.89,25.2
Logistics,7/10/2022,48.26,50.6,30.7
IT,7/10/2022,-1.4,77.13,26.9
Finance,8/10/2022,49.53,36.57,25.4
Logistics,8/10/2022,48.84,49.6,30.8
IT,8/10/2022,-2.58,76.24,26.8
Finance,9/10/2022,48.19,35.03,25.6
Logistics,9/10/2022,50.61,50.29,30.9
IT,9/10/2022,-1.26,76,27.1
Finance,10/10/2022,49.74,35.1,25.7
Logistics,10/10/2022,49.81,49.45,31.2
IT,10/10/2022,-2.34,77.89,27
Finance,11/10/2022,50.68,35.04,25.9
Logistics,11/10/2022,51.16,51.15,31.2
IT,11/10/2022,-0.91,79.67,27.2
Finance,12/10/2022,50.22,34.3,26.1
Logistics,12/10/2022,51.34,50.05,31.4
IT,12/10/2022,-1.18,78.74,27.1
Finance,13/10/2022,51.55,33,26.1
Logistics,13/10/2022,49.46,50.47,31.7
IT,13/10/2022,0.71,76.81,27.2
Finance,14/10/2022,50.92,32.79,26.1
Logistics,14/10/2022,50.99,51.85,31.9
IT,14/10/2022,0.77,76.72,27.1
Finance,15/10/2022,49.38,34.68,26.2
Logistics,15/10/2022,52.71,53.09,32
IT,15/10/2022,1.63,77.93,27.3
Finance,16/10/2022,50.31,34.1,26.4
Logistics,16/10/2022,52.4,51.97,32.3
IT,16/10/2022,-0.01,77.64,27.6
Finance,17/10/2022,49.37,35.52,26.7
Logistics,17/10/2022,50.84,52.54,32.4
IT,17/10/2022,0.05,78.05,27.8
Finance,18/10/2022,50.6,36.28,26.7
Logistics,18/10/2022,49.31,50.75,32.4
IT,18/10/2022,1.59,78.59,28
Finance,19/10/2022,49.13,34.57,26.8
Logistics,19/10/2022,47.57,51.39,32.6
IT,19/10/2022,3.34,79.04,27.9
Finance,20/10/2022,47.45,33.27,26.9
Logistics,20/10/2022,47.45,52.38,32.5
IT,20/10/2022,1.55,80.83,27.9
Finance,21/10/2022,49.3,35.09,26.9
Logistics,21/10/2022,45.49,51.85,32.6
IT,21/10/2022,2.12,79.14,27.8
Finance,22/10/2022,49.78,35.54,26.9
Logistics,22/10/2022,44.81,51.51,32.5
IT,22/10/2022,2.1,80.12,28.1
Finance,23/10/2022,50.35,35.5,26.9
Logistics,23/10/2022,44.44,50.17,32.7
IT,23/10/2022,3.72,78.7,28.4
Finance,24/10/2022,49.1,33.94,27
Logistics,24/10/2022,44.36,48.87,32.7
IT,24/10/2022,3,77.93,28.6
Finance,25/10/2022,48.44,35.48,27
Logistics,25/10/2022,42.99,47.12,32.9
IT,25/10/2022,3.03,78.07,28.6
Finance,26/10/2022,49.53,34.57,27.2
Logistics,26/10/2022,41.18,47.22,32.9
IT,26/10/2022,2.51,79.11,28.7
Finance,27/10/2022,49.36,35.51,27.4
Logistics,27/10/2022,40.28,46.22,32.8
IT,27/10/2022,2.6,81.2,28.6
Finance,28/10/2022,48.59,37.42,27.5
Logistics,28/10/2022,41.63,46.91,32.8
IT,28/10/2022,2.3,83,28.7
Finance,29/10/2022,49.93,36.48,27.7
Logistics,29/10/2022,39.69,48.64,33
IT,29/10/2022,1.44,81.83,28.8
Finance,30/10/2022,48.48,36.83,27.9
Logistics,30/10/2022,39.72,47.66,33.1
IT,30/10/2022,1.4,81.56,29
Finance,31/10/2022,49.11,37.39,28
Logistics,31/10/2022,40.09,49.69,33.4
IT,31/10/2022,2.12,81.12,28.9
Finance,1/11/2022,48.26,37.17,28.3
Logistics,1/11/2022,38.42,49.11,33.4
IT,1/11/2022,3,81.95,28.8
Finance,2/11/2022,50.12,37.17,28.5
Logistics,2/11/2022,39.26,47.68,33.7
IT,2/11/2022,4.06,82.69,28.7
Finance,3/11/2022,50.64,38.56,28.4
Logistics,3/11/2022,40.38,48.1,33.9
IT,3/11/2022,3.18,81.55,29
Finance,4/11/2022,52.19,39.47,28.6
Logistics,4/11/2022,41.01,49.54,34.2
IT,4/11/2022,3.31,80,29
Finance,5/11/2022,50.43,38.07,28.8
Logistics,5/11/2022,43.08,47.59,34.2
IT,5/11/2022,2.41,81.98,29
Finance,6/11/2022,51.51,38.08,29
Logistics,6/11/2022,44.01,47.04,34.4
IT,6/11/2022,4.51,83.2,28.9
Finance,7/11/2022,51.02,36.09,29.3
Logistics,7/11/2022,44.84,47.09,34.3
IT,7/11/2022,3.23,81.53,29.1
Finance,8/11/2022,51.48,36.32,29.2
Logistics,8/11/2022,43.68,45.85,34.6
IT,8/11/2022,4.41,82.38,29
Finance,9/11/2022,49.93,35.67,29.1
Logistics,9/11/2022,41.83,47.49,34.5
IT,9/11/2022,3.7,80.56,28.9
Finance,10/11/2022,51.84,35.89,29
Logistics,10/11/2022,42.86,46.04,34.6
IT,10/11/2022,5.77,79.97,28.8
Finance,11/11/2022,49.96,36.69,28.9
Logistics,11/11/2022,42.79,45.47,34.6
IT,11/11/2022,4.08,79.24,28.9
Finance,12/11/2022,50.25,37.52,29
Logistics,12/11/2022,42.05,43.52,34.8
IT,12/11/2022,4.39,79.69,28.8
Finance,13/11/2022,50.18,37.27,29
Logistics,13/11/2022,41.85,45.37,34.9
IT,13/11/2022,5.49,79.45,28.9
Finance,14/11/2022,51.17,39.17,28.9
Logistics,14/11/2022,40.66,45.32,34.8
IT,14/11/2022,3.81,77.52,29
Finance,15/11/2022,50.73,40.82,29.1
Logistics,15/11/2022,41.76,45.89,35
IT,15/11/2022,5.21,78.65,29
Finance,16/11/2022,51.04,41.22,29.3
Logistics,16/11/2022,42.06,47.51,35
IT,16/11/2022,6.08,79.06,29.1
Finance,17/11/2022,50.07,41.11,29.3
Logistics,17/11/2022,41.89,48.84,35.1
